Time,Motor RPM [Rpm],MC Duty Cycle [%],MC Volts [V],AC Current,DC Current [A],CellId,MC Temp [°C],Motor Temp [°C],Fault Code,MC Throttle [%],Drive Enable,RadIn_Temp [°C],RadOut_Tem [°C],Flowrate,Actual_FOC_id,Actual_FOC_iq,Actual_Brake [%],Rolling_Counter,Relay_State,CRC_Checksum,CRC_Checksum_22,Pack_Current,Pack_CCL,Pack_DCL,Pack_Open_Volta,TSB HighTemp,Pack_SOC,Cell Low,Therm1_Val [°C],Therm1_LowVal [°C],Therm1_HighVal [°C],Therm2_Val [°C],Therm2_LowVal [°C],Therm2_HighVal [°C],Therm1_ID,Therm1_ModNum,AN3 [V],AN6 [V],VBAT [V],Int Temp [°C],CAN1 Load [%],CAN1 ERRORS [hex],CAN2 ERRORS [decimal],ALARMS1 [decimal],uFLAGS1 [decimal],RTD,Energized,LV Low,Motor Temp High,MC Temp High,Logging,TSB Temp,Stop Logging,WATER T ALM
18:10:42.625,0,2.1,1,0,0,0,25,23,2,0,0,33,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.434,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:42.725,0,2.6,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.434,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:42.825,0,-1.7,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.434,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:42.925,0,-4,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.441,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:43.025,0,-0.7,1,0,0,0,25,23,2,0,0,33,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.434,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:43.125,0,2.3,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.434,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:43.225,0,-2.4,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.434,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:43.325,0,-1.2,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.434,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:43.425,0,3.6,1,0,0,0,25,23,2,0,0,37,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.434,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:43.525,0,3.5,1,0,0,0,25,23,2,0,0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.441,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:43.625,0,-4.9,1,0,0,0,25,23,2,0,0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.434,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:43.725,0,3.9,1,0,0,0,25,23,2,0,0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.441,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:43.825,0,-2.1,1,0,0,0,25,23,2,0,0,35,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.434,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:43.925,0,-4.2,1,0,0,0,25,23,2,0,0,34,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.434,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:44.025,0,5.8,1,0,0,0,25,23,2,0,0,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.434,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:44.125,0,-4.5,1,0,0,0,25,23,2,0,0,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.441,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:44.225,0,1.1,1,0,0,0,25,23,2,0,0,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.434,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:44.325,0,3.1,1,0,0,0,25,23,2,0,0,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.434,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:44.425,0,0.8,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.441,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:44.525,0,4,1,0,0,0,25,23,2,0,0,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.434,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:44.625,0,-4.4,1,0,0,0,25,23,2,0,0,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.434,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:44.725,0,2.5,1,0,0,0,25,23,2,0,0,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.434,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:44.825,0,3.1,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.434,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:44.925,0,-3.2,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.434,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:45.025,0,2.9,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.434,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:45.125,0,-1.8,1,0,0,0,25,23,2,0,0,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.434,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:45.225,0,-3.2,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.434,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:45.325,0,0.7,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.434,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:45.425,0,4.4,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.434,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:45.525,0,4.6,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.434,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:45.625,0,2.8,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.434,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:45.725,0,-1.7,1,0,0,0,25,23,2,0,0,33,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.434,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:45.825,0,3,1,0,0,0,25,23,2,0,0,33,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.434,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:45.925,0,-2.5,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.434,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:46.025,0,2.3,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.434,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:46.125,0,2.3,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.434,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:46.225,0,0.5,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.434,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:46.325,0,1.6,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.434,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:46.425,0,2.2,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.434,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:46.525,0,5.3,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.434,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:46.625,0,-1.9,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.434,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:46.725,0,3.2,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.441,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:46.825,0,4.8,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.434,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:46.925,0,-4.6,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.776,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:47.025,0,-3.9,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.776,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:47.125,0,-1.4,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.858,0.015,14.776,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:47.225,0,-1.1,1,0,0,0,25,23,2,0,0,37,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.776,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:47.325,0,-4.9,1,0,0,0,25,23,2,0,0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.776,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:47.425,0,1.6,1,0,0,0,25,23,2,0,0,35,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.776,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:47.525,0,6.7,1,0,0,0,25,23,2,0,0,35,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.776,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:47.625,0,4.1,1,0,0,0,25,23,2,0,0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.776,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:47.725,0,-0.6,1,0,0,0,25,23,2,0,0,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.776,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:47.825,0,2.4,1,0,0,0,25,23,2,0,0,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.776,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:47.925,0,1.5,1,0,0,0,25,23,2,0,0,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.776,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:48.025,0,-0.6,1,0,0,0,25,23,2,0,0,34,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.776,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:48.125,0,-2.3,1,0,0,0,25,23,2,0,0,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.776,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:48.225,0,2.4,1,0,0,0,25,23,2,0,0,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.776,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:48.325,0,-2.9,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.782,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:48.425,0,-2.9,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.776,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:48.525,0,-3.3,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.776,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:48.625,0,5.1,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.776,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:48.725,0,2,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.776,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:48.825,0,2.3,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.782,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:48.925,0,-1.6,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.776,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:49.025,0,-4.3,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.782,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:49.125,0,-5.4,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.776,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:49.225,0,-3.2,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.782,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:49.325,0,-1.5,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.858,0.015,14.776,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:49.425,0,-1.9,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.782,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:49.525,0,1.6,1,0,0,0,25,23,2,0,0,33,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.858,0.015,14.776,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:49.625,0,1.1,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.782,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:49.725,0,2.1,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.776,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:49.825,0,-1.2,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.858,0.015,14.782,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:49.925,0,3.3,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.776,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:50.025,0,-2,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.858,0.015,14.782,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:50.125,0,4,1,0,0,0,25,23,2,0,0,33,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.776,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:50.225,0,-3.2,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.858,0.015,14.782,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:50.325,0,-2.7,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.858,0.015,14.776,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:50.425,0,3.9,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.858,0.015,14.782,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:50.525,0,-4.6,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.776,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:50.625,0,1.7,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.782,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:50.725,0,5.5,1,0,0,0,25,23,2,0,0,33,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.776,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:50.825,0,5.5,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.782,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:50.925,0,1.4,1,0,0,0,25,23,2,0,0,37,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.776,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:51.025,0,4.5,1,0,0,0,25,23,2,0,0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.782,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:51.125,0,-5.4,1,0,0,0,25,23,2,0,0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.782,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:51.225,0,-1.1,1,0,0,0,25,23,2,0,0,35,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.776,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:51.325,0,2.8,1,0,0,0,25,23,2,0,0,35,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.782,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:51.425,0,1.5,1,0,0,0,25,23,2,0,0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.776,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:51.525,0,5,1,0,0,0,25,23,2,0,0,34,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.782,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:51.625,0,3.1,1,0,0,0,25,23,2,0,0,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.858,0.015,14.776,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:51.725,0,2.2,1,0,0,0,25,23,2,0,0,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.782,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:51.825,0,-2.4,1,0,0,0,25,23,2,0,0,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.782,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:51.925,0,-3.2,1,0,0,0,25,23,2,0,0,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.782,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:52.025,0,-4.3,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.782,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:52.125,0,-1.8,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.858,0.015,14.782,34,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:52.225,0,-5.1,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.782,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:52.325,0,-5.8,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.782,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:52.425,0,2.1,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.782,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:52.525,0,1.9,1,0,0,0,25,23,2,0,0,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.782,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:52.625,0,-3.6,1,0,0,0,25,23,2,0,0,33,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.858,0.015,14.782,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:52.725,0,2.4,1,0,0,0,25,23,2,0,0,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0,14.782,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:52.825,0,-3.4,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0,14.782,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:52.925,0,5.2,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0,14.782,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:53.025,0,-6,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0,14.782,35,0,32,0,0,32,0,0,0,0,0,1,0,0,0
18:10:53.125,0,1.8,1,0,0,0,25,23,2,0,0,33,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.782,34,0,32,0,0,0,0,0,0,0,0,0,0,0,0
18:10:53.225,0,1.3,1,0,0,0,25,23,2,0,0,32,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.782,35,0,32,0,0,0,0,0,0,0,0,0,0,0,0
18:10:53.325,0,3.6,1,0,0,0,25,23,2,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863,0.015,14.782,35,0,32,0,0,0,0,0,0,0,0,0,0,0,0
